+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Wed Jun 10 22:11:26 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go_v2 in MAL1)                             |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|1844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.51|  0.02|
|1845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.60|  0.03|
|1846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.09|  0.03|
|1847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.29|  0.02|
|1848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.71|  0.02|
|1849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.95|  0.02|
|1850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.74|  0.02|
|1851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.23|  0.02|
|1852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.68|  0.02|
|1853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.12|  0.03|
|1854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.77|  0.02|
|1855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.65|  0.02|
|1856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.41|  0.02|
|1859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.26|  0.02|
|1860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.01|  0.02|
|1861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.91|  0.02|
|1862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1863| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1864| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.23|  0.02|
|1865| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.01|  0.02|
|1866| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1867| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.68|  0.02|
|1868| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.63|  0.02|
|1869| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.06|  0.02|
|1870| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1871| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.03|  0.02|
|1872| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.52|  0.02|
|1873| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.74|  0.02|
|1874| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.01|  0.02|
|1875| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.20|  0.02|
|1876| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.04|  0.02|
|1877| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.71|  0.02|
|1878| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.46|  0.02|
|1879| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.23|  0.02|
|1880| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.80|  0.02|
|1881| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.13|  0.02|
|1882| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.71|  0.02|
|1883| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.29|  0.02|
|1884| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.20|  0.02|
|1885| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.55|  0.02|
|1886| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.24|  0.02|
|1887| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.90|  0.02|
|1888| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.27|  0.02|
|1889| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.04|  0.02|
|1890| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.21|  0.02|
|1891| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.78|  0.02|
|1892| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.30|  0.02|
|1893| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.10|  0.02|
|1894| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.32|  0.02|
|1895| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1896| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.71|  0.02|
|1897| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.10|  0.02|
|1898| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.51|  0.02|
|1899| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.04|  0.02|
|1900| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1901| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1902| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     92.83|  0.02|
|1903| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.52|  0.02|
|1904| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     90.12|  0.02|
|1905| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1906| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.60|  0.02|
|1907| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.75|  0.02|
|1908| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.84|  0.02|
|1909| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.03|  0.02|
|1910| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.46|  0.02|
|1911| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.75|  0.02|
|1912| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.47|  0.02|
|1913| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.81|  0.02|
|1914| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.06|  0.02|
|1915| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.23|  0.02|
|1916| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1917| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.47|  0.02|
|1918| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.74|  0.02|
|1919| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.00|  0.02|
|1920| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.21|  0.02|
|1921| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1922| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1923| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.77|  0.02|
|1924| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.44|  0.02|
|1925| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.81|  0.02|
|1926| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.46|  0.02|
|1927| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     92.33|  0.02|
|1928| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.87|  0.02|
|1929| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.77|  0.02|
|1930| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.75|  0.02|
|1931| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.60|  0.02|
|1932| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.24|  0.02|
|1933| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.60|  0.02|
|1934| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.32|  0.02|
|1935| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1936| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.66|  0.02|
|1937| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.26|  0.02|
|1938| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.99|  0.02|
|1939| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.00|  0.02|
|1940| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.54|  0.02|
|1941| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     96.03|  0.02|
|1942| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.84|  0.02|
|1943| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.46|  0.02|
|1944| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.78|  0.02|
|1945| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.10|  0.02|
|1946| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.07|  0.02|
|1947| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.90|  0.02|
|1948| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.02|  0.02|
|1949| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.39|  0.02|
|1950| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.90|  0.02|
|1951| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.87|  0.02|
|1952| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.57|  0.02|
|1953| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.19|  0.02|
|1954| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.81|  0.02|
|1955| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.46|  0.02|
|1956| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     90.36|  0.02|
|1957| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.67|  0.02|
|1958| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.18|  0.02|
|1959| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.35|  0.02|
|1960| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     90.36|  0.02|
|1961| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.89|  0.02|
|1962| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.67|  0.02|
|1963| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.93|  0.02|
|1964| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.87|  0.02|
|1965| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.10|  0.02|
|1966| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.64|  0.02|
|1967| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     92.09|  0.02|
|1968| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.22|  0.02|
|1969| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.60|  0.02|
|1970| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|1971| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.38|  0.02|
|1972| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.46|  0.02|
|1973| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.63|  0.02|
|1974| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.00|  0.02|
|1975| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.73|  0.02|
|1976| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|1977| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.67|  0.02|
|1978| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.46|  0.02|
|1979| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     90.12|  0.02|
|1980| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.57|  0.02|
|1981| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.10|  0.02|
|1982| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|1983| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|1984| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.98|  0.02|
|1985| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.16|  0.02|
|1986| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.42|  0.02|
|1987| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.92|  0.02|
|1988| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.21|  0.02|
|1989| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.47|  0.02|
|1990| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.19|  0.02|
|1991| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|1992| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|1993| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.21|  0.02|
|1994| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.95|  0.02|
|1995| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.67|  0.02|
|1996| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|1997| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.67|  0.02|
|1998| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.89|  0.02|
|1999| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.44|  0.02|
|2000| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|2001| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.69|  0.02|
|2002| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.24|  0.02|
|2003| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.46|  0.02|
|2004| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.66|  0.02|
|2005| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|2006| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.49|  0.02|
|2007| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.47|  0.02|
|2008| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.41|  0.02|
|2009| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.66|  0.02|
|2010| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.89|  0.02|
|2011| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.98|  0.02|
|2012| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     89.13|  0.02|
|2013| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.01|  0.02|
|2014| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.39|  0.02|
|2015| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2016| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     92.83|  0.02|
|2017| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.01|  0.02|
|2018| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.21|  0.02|
|2019| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.66|  0.02|
|2020| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     92.33|  0.02|
|2021| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.50|  0.02|
|2022| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.98|  0.02|
|2023| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.21|  0.02|
|2024| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.89|  0.02|
|2025| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2026| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.44|  0.02|
|2027| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.18|  0.02|
|2028| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.52|  0.02|
|2029| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     91.84|  0.02|
|2030| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.47|  0.02|
|2031| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.19|  0.02|
|2032| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2033| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2034| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.72|  0.02|
|2035| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.49|  0.02|
|2036| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.69|  0.02|
|2037| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|2038| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2039| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.28|  0.02|
|2040| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.04|  0.02|
|2041| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2042| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2043| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.47|  0.02|
|2044| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2045| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.49|  0.02|
|2046| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.04|  0.02|
|2047| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.76|  0.02|
|2048| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.30|  0.02|
|2049| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|2050| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.24|  0.02|
|2051| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.19|  0.02|
|2052| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.25|  0.02|
|2053| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.79|  0.02|
|2054| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.18|  0.02|
|2055| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2056| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.99|  0.02|
|2057| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.79|  0.02|
|2058| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.95|  0.02|
|2059| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.99|  0.02|
|2060| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.70|  0.02|
|2061| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     73.87|  0.02|
|2062| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.24|  0.02|
|2063| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.52|  0.02|
|2064| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.95|  0.02|
|2065| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.53|  0.02|
|2066| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.34|  0.02|
|2067| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.24|  0.02|
|2068| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.25|  0.02|
|2069| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.42|  0.02|
|2070| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     76.82|  0.02|
|2071| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.44|  0.02|
|2072| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.69|  0.02|
|2073| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.28|  0.02|
|2074| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.72|  0.02|
|2075| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.55|  0.02|
|2076| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.72|  0.02|
|2077| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.04|  0.02|
|2078| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.42|  0.02|
|2079| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.78|  0.02|
|2080| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.24|  0.02|
|2081| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.50|  0.02|
|2082| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.99|  0.02|
|2083| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     88.15|  0.02|
|2084| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.28|  0.02|
|2085| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.22|  0.02|
|2086| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.81|  0.02|
|2087| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.73|  0.02|
|2088| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.84|  0.02|
|2089| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     84.46|  0.02|
|2090| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.10|  0.02|
|2091| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.05|  0.02|
|2092| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.84|  0.02|
|2093| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.47|  0.02|
|2094| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.19|  0.02|
|2095| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.72|  0.02|
|2096| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.02|  0.02|
|2097| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.30|  0.02|
|2098| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.49|  0.02|
|2099| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     87.16|  0.02|
|2100| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.50|  0.02|
|2101| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.01|  0.02|
|2102| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2103| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.81|  0.02|
|2104| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2105| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.31|  0.02|
|2106| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.55|  0.02|
|2107| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.99|  0.02|
|2108| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.81|  0.02|
|2109| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.02|  0.02|
|2110| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.05|  0.02|
|2111| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.27|  0.02|
|2112| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.02|  0.02|
|2113| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.07|  0.02|
|2114| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.98|  0.02|
|2115| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2116| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     71.16|  0.02|
|2117| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2118| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.25|  0.02|
|2119| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.52|  0.02|
|2120| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2121| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.05|  0.02|
|2122| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.07|  0.02|
|2123| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.31|  0.02|
|2124| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.93|  0.02|
|2125| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.52|  0.02|
|2126| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     85.44|  0.02|
|2127| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     69.68|  0.02|
|2128| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.30|  0.02|
|2129| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.24|  0.02|
|2130| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.81|  0.02|
|2131| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     86.18|  0.02|
|2132| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.81|  0.02|
|2133| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.73|  0.02|
|2134| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.10|  0.02|
|2135| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.04|  0.02|
|2136| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2137| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2138| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.30|  0.02|
|2139| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.01|  0.02|
|2140| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.76|  0.02|
|2141| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     72.64|  0.02|
|2142| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.79|  0.02|
|2143| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.73|  0.02|
|2144| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.34|  0.02|
|2145| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     81.75|  0.02|
|2146| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.04|  0.02|
|2147| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.84|  0.02|
|2148| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     77.07|  0.02|
|2149| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     71.90|  0.02|
|2150| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     76.08|  0.02|
|2151| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     83.96|  0.02|
|2152| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     80.52|  0.02|
|2153| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     74.61|  0.02|
|2154| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.30|  0.02|
|2155| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.84|  0.02|
|2156| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     76.33|  0.02|
|2157| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     79.78|  0.02|
|2158| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.10|  0.02|
|2159| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     78.79|  0.02|
|2160| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     75.84|  0.02|
|2161| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     82.98|  0.02|
