+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:38 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__t4travtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|  26| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       734|  0.02|
|  27| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       783|  0.03|
|  28| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       776|  0.03|
|  29| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       844|  0.03|
|  30| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       887|  0.03|
|  31| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       875|  0.03|
|  32| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       938|  0.03|
|  33| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       952|  0.03|
|  34| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       965|  0.03|
|  35| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1016|  0.03|
|  36| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1022|  0.03|
|  37| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1067|  0.04|
|  38| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1065|  0.04|
|  39| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1132|  0.04|
|  40| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1133|  0.04|
|  41| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1163|  0.04|
|  42| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1201|  0.04|
|  43| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1174|  0.04|
|  44| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1230|  0.04|
|  45| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1270|  0.04|
|  46| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1298|  0.04|
|  47| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1349|  0.04|
|  48| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1383|  0.05|
|  49| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1422|  0.05|
|  50| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1447|  0.05|
|  51| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1501|  0.05|
|  52| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1521|  0.05|
|  53| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1526|  0.05|
|  54| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1564|  0.05|
|  55| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1596|  0.05|
|  56| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1610|  0.05|
|  57| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1641|  0.05|
|  58| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1640|  0.05|
|  59| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1668|  0.06|
|  60| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1701|  0.06|
|  61| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1714|  0.06|
|  62| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1748|  0.06|
|  63| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1742|  0.06|
|  64| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1734|  0.06|
|  65| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1792|  0.06|
|  66| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1790|  0.06|
|  67| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1786|  0.06|
|  68| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1815|  0.06|
|  69| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1801|  0.06|
|  70| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1839|  0.06|
|  71| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1869|  0.06|
|  72| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1817|  0.06|
|  73| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1879|  0.06|
|  74| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1868|  0.06|
|  75| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1922|  0.06|
|  76| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1929|  0.06|
|  77| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1940|  0.06|
|  78| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1930|  0.06|
|  79| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1960|  0.07|
|  80| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1972|  0.07|
|  81| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1994|  0.07|
|  82| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2011|  0.07|
|  83| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2005|  0.07|
|  84| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2037|  0.07|
|  85| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2029|  0.07|
|  86| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2074|  0.07|
|  87| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2062|  0.07|
|  88| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2065|  0.07|
|  89| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2077|  0.07|
|  90| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2096|  0.07|
|  91| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2159|  0.07|
|  92| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2138|  0.07|
|  93| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2122|  0.07|
|  94| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2148|  0.07|
|  95| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2131|  0.07|
|  96| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2131|  0.07|
|  97| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2154|  0.07|
|  98| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2179|  0.07|
|  99| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2182|  0.07|
| 100| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2176|  0.07|
| 101| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2185|  0.07|
| 102| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2179|  0.07|
| 103| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2204|  0.07|
| 104| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2197|  0.07|
| 105| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2196|  0.07|
| 106| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2192|  0.07|
| 107| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2237|  0.07|
| 108| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2215|  0.07|
| 109| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2234|  0.07|
| 110| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2216|  0.07|
| 111| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2223|  0.07|
| 112| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2215|  0.07|
| 113| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2234|  0.07|
| 114| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2273|  0.08|
| 115| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2246|  0.07|
| 116| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2282|  0.08|
| 117| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2223|  0.07|
| 118| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2265|  0.08|
| 119| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2274|  0.08|
| 120| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2274|  0.08|
| 121| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2267|  0.08|
| 122| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2259|  0.08|
| 123| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2267|  0.08|
| 124| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2292|  0.08|
| 125| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2276|  0.08|
| 126| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2303|  0.08|
| 127| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2239|  0.07|
| 128| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2297|  0.08|
| 129| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2308|  0.08|
| 130| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2308|  0.08|
| 131| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2286|  0.08|
| 132| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2289|  0.08|
| 133| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2275|  0.08|
| 134| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2303|  0.08|
| 135| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2309|  0.08|
| 136| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2306|  0.08|
| 137| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2307|  0.08|
| 138| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2275|  0.08|
| 139| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2308|  0.08|
| 140| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2315|  0.08|
| 141| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2298|  0.08|
| 142| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2298|  0.08|
| 143| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2289|  0.08|
| 144| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2269|  0.08|
| 145| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2301|  0.08|
| 146| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2304|  0.08|
| 147| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2303|  0.08|
| 148| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2253|  0.07|
| 149| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2297|  0.08|
| 150| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2306|  0.08|
| 151| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2284|  0.08|
| 152| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2293|  0.08|
| 153| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2288|  0.08|
| 154| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2311|  0.08|
| 155| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2296|  0.08|
| 156| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2281|  0.08|
| 157| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2316|  0.08|
| 158| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2273|  0.08|
| 159| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2267|  0.08|
| 160| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2314|  0.08|
| 161| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2279|  0.08|
| 162| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2291|  0.08|
| 163| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2289|  0.08|
| 164| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2278|  0.08|
| 165| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2273|  0.08|
| 166| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2212|  0.07|
| 167| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2312|  0.08|
| 168| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2270|  0.08|
| 169| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2219|  0.07|
| 170| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2200|  0.07|
| 171| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2213|  0.07|
| 172| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2247|  0.07|
| 173| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2156|  0.07|
| 174| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2231|  0.07|
| 175| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2196|  0.07|
| 176| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2205|  0.07|
| 177| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2201|  0.07|
| 178| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2165|  0.07|
| 179| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2185|  0.07|
| 180| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2137|  0.07|
| 181| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2179|  0.07|
| 182| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2156|  0.07|
| 183| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2129|  0.07|
| 184| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2121|  0.07|
| 185| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2143|  0.07|
| 186| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2153|  0.07|
| 187| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2127|  0.07|
| 188| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2119|  0.07|
| 189| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2113|  0.07|
| 190| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2101|  0.07|
| 191| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2103|  0.07|
| 192| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2108|  0.07|
| 193| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2134|  0.07|
| 194| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2092|  0.07|
| 195| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2079|  0.07|
| 196| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2072|  0.07|
| 197| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2102|  0.07|
| 198| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2080|  0.07|
| 199| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2073|  0.07|
| 200| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2103|  0.07|
| 201| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2068|  0.07|
| 202| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2057|  0.07|
| 203| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2060|  0.07|
| 204| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2061|  0.07|
| 205| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2063|  0.07|
| 206| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2050|  0.07|
| 207| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2032|  0.07|
| 208| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2020|  0.07|
| 209| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2023|  0.07|
| 210| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2040|  0.07|
| 211| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2004|  0.07|
| 212| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2059|  0.07|
| 213| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1989|  0.07|
| 214| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2014|  0.07|
| 215| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1992|  0.07|
| 216| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2015|  0.07|
| 217| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1995|  0.07|
| 218| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1952|  0.06|
| 219| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2014|  0.07|
| 220| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1978|  0.07|
| 221| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1956|  0.07|
| 222| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1964|  0.07|
| 223| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1938|  0.06|
| 224| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1957|  0.07|
| 225| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1941|  0.06|
| 226| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1915|  0.06|
| 227| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1891|  0.06|
| 228| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1899|  0.06|
| 229| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1862|  0.06|
| 230| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1907|  0.06|
| 231| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1876|  0.06|
| 232| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1854|  0.06|
| 233| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1824|  0.06|
| 234| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1844|  0.06|
| 235| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1792|  0.06|
| 236| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1814|  0.06|
| 237| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1794|  0.06|
| 238| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1786|  0.06|
| 239| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1785|  0.06|
| 240| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1766|  0.06|
| 241| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1753|  0.06|
| 242| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1756|  0.06|
| 243| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1719|  0.06|
| 244| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1722|  0.06|
| 245| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1711|  0.06|
| 246| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1698|  0.06|
| 247| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1708|  0.06|
| 248| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1677|  0.06|
| 249| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1677|  0.06|
| 250| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1669|  0.06|
| 251| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1649|  0.05|
| 252| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1642|  0.05|
| 253| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1593|  0.05|
| 254| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1630|  0.05|
| 255| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1659|  0.06|
| 256| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1585|  0.05|
| 257| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1597|  0.05|
| 258| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1562|  0.05|
| 259| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1592|  0.05|
| 260| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1576|  0.05|
| 261| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1561|  0.05|
| 262| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1549|  0.05|
| 263| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1517|  0.05|
| 264| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1554|  0.05|
| 265| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1517|  0.05|
| 266| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1522|  0.05|
| 267| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1528|  0.05|
| 268| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1448|  0.05|
| 269| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1488|  0.05|
| 270| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1490|  0.05|
| 271| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1467|  0.05|
| 272| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1457|  0.05|
| 273| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1423|  0.05|
| 274| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1452|  0.05|
| 275| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1442|  0.05|
| 276| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1409|  0.05|
| 277| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1425|  0.05|
| 278| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1402|  0.05|
| 279| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1390|  0.05|
| 280| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1397|  0.05|
| 281| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1381|  0.05|
| 282| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1384|  0.05|
| 283| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1360|  0.05|
| 284| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1327|  0.04|
| 285| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1340|  0.04|
| 286| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1315|  0.04|
| 287| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1325|  0.04|
| 288| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1297|  0.04|
| 289| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1273|  0.04|
| 290| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1303|  0.04|
| 291| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1267|  0.04|
| 292| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1284|  0.04|
| 293| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1264|  0.04|
| 294| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1238|  0.04|
| 295| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1264|  0.04|
| 296| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1219|  0.04|
| 297| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1269|  0.04|
| 298| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1207|  0.04|
| 299| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1234|  0.04|
| 300| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1205|  0.04|
| 301| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1226|  0.04|
| 302| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1211|  0.04|
| 303| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1176|  0.04|
| 304| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1222|  0.04|
| 305| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1195|  0.04|
| 306| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1223|  0.04|
| 307| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1209|  0.04|
| 308| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1174|  0.04|
| 309| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1197|  0.04|
| 310| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1161|  0.04|
| 311| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1184|  0.04|
| 312| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1170|  0.04|
| 313| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1159|  0.04|
| 314| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1165|  0.04|
| 315| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1119|  0.04|
| 316| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1177|  0.04|
| 317| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1129|  0.04|
| 318| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1146|  0.04|
