+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Thu Apr 16 19:16:46 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go in MAL1)                                |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|1344| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.02|  0.03|
|1345| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.96|  0.03|
|1346| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.65|  0.02|
|1347| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.43|  0.03|
|1348| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.82|  0.03|
|1349| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.88|  0.03|
|1350| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.15|  0.02|
|1351| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.39|  0.03|
|1352| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.67|  0.03|
|1353| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.34|  0.03|
|1354| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.71|  0.03|
|1355| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1356| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    126.31|  0.03|
|1357| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.83|  0.03|
|1358| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1359| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1360| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.83|  0.03|
|1361| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.48|  0.03|
|1362| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.48|  0.03|
|1363| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1364| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.12|  0.03|
|1365| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.90|  0.03|
|1366| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.38|  0.03|
|1367| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.64|  0.03|
|1368| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.74|  0.03|
|1369| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.82|  0.03|
|1370| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.59|  0.03|
|1371| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.20|  0.03|
|1372| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.99|  0.03|
|1373| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1374| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.12|  0.03|
|1375| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1376| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.25|  0.03|
|1377| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.39|  0.03|
|1378| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.70|  0.03|
|1379| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1380| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.48|  0.03|
|1381| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.76|  0.03|
|1382| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.19|  0.03|
|1383| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.06|  0.03|
|1384| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.97|  0.03|
|1385| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.62|  0.03|
|1386| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.76|  0.03|
|1387| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.16|  0.03|
|1388| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.80|  0.03|
|1389| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.71|  0.03|
|1390| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1391| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.45|  0.03|
|1392| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1393| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.73|  0.03|
|1394| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    122.62|  0.03|
|1395| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.83|  0.03|
|1396| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.68|  0.03|
|1397| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.06|  0.03|
|1398| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.73|  0.03|
|1399| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    123.60|  0.03|
|1400| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.77|  0.03|
|1401| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    125.57|  0.03|
|1402| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.62|  0.03|
|1403| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1404| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.14|  0.03|
|1405| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.77|  0.03|
|1406| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.91|  0.03|
|1407| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.94|  0.03|
|1408| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.67|  0.03|
|1409| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.45|  0.03|
|1410| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.20|  0.03|
|1411| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    124.34|  0.03|
|1412| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.96|  0.03|
|1413| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.96|  0.03|
|1414| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.32|  0.03|
|1415| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    124.84|  0.03|
|1416| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.80|  0.03|
|1417| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    125.33|  0.03|
|1418| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.25|  0.03|
|1419| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.90|  0.03|
|1420| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    122.13|  0.03|
|1421| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.97|  0.03|
|1422| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.70|  0.03|
|1423| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.99|  0.03|
|1424| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.14|  0.03|
|1425| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.43|  0.03|
|1426| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.42|  0.03|
|1427| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.22|  0.03|
|1428| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.79|  0.03|
|1429| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1430| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1431| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.67|  0.03|
|1432| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.99|  0.03|
|1433| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.65|  0.03|
|1434| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1435| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.19|  0.03|
|1436| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.99|  0.03|
|1437| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.55|  0.03|
|1438| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    123.85|  0.03|
|1439| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.71|  0.03|
|1440| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.17|  0.03|
|1441| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.83|  0.03|
|1442| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1443| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.17|  0.03|
|1444| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.54|  0.03|
|1445| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.29|  0.03|
|1446| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.20|  0.03|
|1447| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.85|  0.03|
|1448| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.97|  0.03|
|1449| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1450| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1451| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.29|  0.03|
|1452| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.42|  0.03|
|1453| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.57|  0.03|
|1454| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.45|  0.03|
|1455| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1456| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1457| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.97|  0.03|
|1458| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.43|  0.03|
|1459| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.73|  0.03|
|1460| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.02|  0.03|
|1461| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.05|  0.03|
|1462| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.57|  0.03|
|1463| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.00|  0.03|
|1464| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.57|  0.03|
|1465| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.99|  0.03|
|1466| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1467| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.12|  0.03|
|1468| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.71|  0.03|
|1469| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.59|  0.03|
|1470| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.11|  0.03|
|1471| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.19|  0.03|
|1472| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1473| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.26|  0.03|
|1474| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.20|  0.03|
|1475| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.34|  0.03|
|1476| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.31|  0.03|
|1477| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.28|  0.03|
|1478| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.65|  0.03|
|1479| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    121.14|  0.03|
|1480| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.05|  0.03|
|1481| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.89|  0.02|
|1482| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.20|  0.03|
|1483| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.70|  0.03|
|1484| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1485| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.52|  0.03|
|1486| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.68|  0.03|
|1487| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.28|  0.03|
|1488| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.94|  0.03|
|1489| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.29|  0.03|
|1490| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.49|  0.03|
|1491| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.37|  0.03|
|1492| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    118.93|  0.03|
|1493| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.54|  0.03|
|1494| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.74|  0.03|
|1495| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.82|  0.03|
|1496| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.28|  0.03|
|1497| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1498| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.54|  0.03|
|1499| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.70|  0.03|
|1500| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.23|  0.03|
|1501| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.55|  0.03|
|1502| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.82|  0.03|
|1503| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.97|  0.03|
|1504| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.46|  0.03|
|1505| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.60|  0.03|
|1506| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.31|  0.03|
|1507| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.90|  0.03|
|1508| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.80|  0.03|
|1509| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1510| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.57|  0.03|
|1511| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1512| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.73|  0.03|
|1513| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.77|  0.03|
|1514| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    116.22|  0.03|
|1515| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.06|  0.03|
|1516| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.51|  0.03|
|1517| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1518| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.49|  0.03|
|1519| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.74|  0.03|
|1520| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.57|  0.03|
|1521| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.77|  0.03|
|1522| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.32|  0.03|
|1523| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.52|  0.03|
|1524| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    115.48|  0.03|
|1525| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.11|  0.03|
|1526| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.76|  0.03|
|1527| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.31|  0.03|
|1528| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    119.42|  0.03|
|1529| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1530| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.60|  0.03|
|1531| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.29|  0.03|
|1532| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.55|  0.03|
|1533| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.29|  0.03|
|1534| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.25|  0.03|
|1535| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.31|  0.03|
|1536| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.00|  0.03|
|1537| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.79|  0.03|
|1538| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    113.26|  0.03|
|1539| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.62|  0.03|
|1540| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.05|  0.03|
|1541| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.28|  0.03|
|1542| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.82|  0.03|
|1543| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    120.65|  0.03|
|1544| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.40|  0.02|
|1545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.37|  0.03|
|1547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.79|  0.03|
|1548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.40|  0.02|
|1549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    117.20|  0.03|
|1551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.05|  0.03|
|1552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.32|  0.03|
|1553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.89|  0.02|
|1554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.66|  0.02|
|1555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    110.06|  0.03|
|1556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    111.29|  0.03|
|1558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.32|  0.03|
|1559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.62|  0.03|
|1560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.94|  0.02|
|1561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.40|  0.02|
|1563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.88|  0.03|
|1564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    114.00|  0.03|
|1565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.03|  0.03|
|1567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.66|  0.02|
|1568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.44|  0.02|
|1569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.03|  0.03|
|1570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.94|  0.02|
|1571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.17|  0.02|
|1573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.60|  0.03|
|1574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.59|  0.03|
|1575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.69|  0.02|
|1576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    112.28|  0.03|
|1577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.01|  0.02|
|1578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.68|  0.02|
|1580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.20|  0.02|
|1581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.37|  0.03|
|1583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.88|  0.03|
|1584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.44|  0.02|
|1585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.37|  0.03|
|1586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.46|  0.02|
|1587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.94|  0.02|
|1588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.09|  0.03|
|1589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.44|  0.02|
|1590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.91|  0.02|
|1591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.95|  0.02|
|1592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.68|  0.02|
|1593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.71|  0.02|
|1595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.88|  0.03|
|1597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.43|  0.02|
|1599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.11|  0.03|
|1601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.98|  0.02|
|1602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.15|  0.02|
|1603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    107.60|  0.03|
|1605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.55|  0.02|
|1606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.14|  0.02|
|1607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.12|  0.03|
|1608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.14|  0.02|
|1609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.98|  0.02|
|1610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.72|  0.02|
|1611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.74|  0.02|
|1612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.55|  0.02|
|1613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.88|  0.03|
|1614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.95|  0.02|
|1615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.17|  0.02|
|1616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.46|  0.02|
|1617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.94|  0.02|
|1619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     94.30|  0.02|
|1621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    109.08|  0.03|
|1622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.44|  0.02|
|1623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.44|  0.02|
|1625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    103.41|  0.02|
|1626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.92|  0.02|
|1627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     93.81|  0.02|
|1628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.34|  0.03|
|1629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.26|  0.02|
|1630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     95.29|  0.02|
|1631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.88|  0.03|
|1632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    106.37|  0.03|
|1633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.74|  0.02|
|1634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.74|  0.02|
|1635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.94|  0.02|
|1638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.47|  0.02|
|1639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.01|  0.02|
|1640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.24|  0.02|
|1641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.75|  0.02|
|1642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    108.83|  0.03|
|1643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.00|  0.02|
|1645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.15|  0.02|
|1646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.24|  0.02|
|1647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.97|  0.02|
|1648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.98|  0.02|
|1649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.71|  0.02|
|1650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.89|  0.02|
|1651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.43|  0.02|
|1652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     99.47|  0.02|
|1653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.43|  0.02|
|1654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     97.01|  0.02|
|1655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     98.49|  0.02|
|1656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    102.18|  0.02|
|1657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.20|  0.02|
|1658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    101.94|  0.02|
|1659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    105.63|  0.03|
|1660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    104.40|  0.02|
|1661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|    100.95|  0.02|
