+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:17 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__gotravtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
| 282| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1280|  0.04|
| 283| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1316|  0.04|
| 284| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1296|  0.04|
| 285| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1281|  0.04|
| 286| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1293|  0.04|
| 287| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1280|  0.04|
| 288| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1280|  0.04|
| 289| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1238|  0.04|
| 290| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1270|  0.04|
| 291| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1266|  0.04|
| 292| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1265|  0.04|
| 293| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1242|  0.04|
| 294| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1225|  0.04|
| 295| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1248|  0.04|
| 296| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1238|  0.04|
| 297| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1234|  0.04|
| 298| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1238|  0.04|
| 299| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1213|  0.04|
| 300| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1224|  0.04|
| 301| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1215|  0.04|
| 302| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1212|  0.04|
| 303| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1237|  0.04|
| 304| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1179|  0.04|
| 305| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1211|  0.04|
| 306| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1238|  0.04|
| 307| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1157|  0.04|
| 308| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1226|  0.04|
| 309| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1160|  0.04|
| 310| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1184|  0.04|
| 311| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1179|  0.04|
| 312| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1169|  0.04|
| 313| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1164|  0.04|
| 314| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1183|  0.04|
| 315| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1155|  0.04|
| 316| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1175|  0.04|
| 317| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1163|  0.04|
| 318| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1155|  0.04|
| 319| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1139|  0.04|
| 320| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1137|  0.04|
| 321| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1164|  0.04|
| 322| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1120|  0.04|
| 323| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1114|  0.04|
| 324| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1112|  0.04|
| 325| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1097|  0.04|
| 326| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1121|  0.04|
| 327| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1116|  0.04|
| 328| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1113|  0.04|
| 329| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1097|  0.04|
| 330| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1075|  0.04|
| 331| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1094|  0.04|
| 332| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1092|  0.04|
| 333| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1077|  0.04|
| 334| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1103|  0.04|
| 335| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1076|  0.04|
| 336| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1058|  0.04|
| 337| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1047|  0.03|
| 338| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1047|  0.03|
| 339| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1069|  0.04|
| 340| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1069|  0.04|
| 341| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1043|  0.03|
| 342| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1045|  0.03|
| 343| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1034|  0.03|
| 344| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1063|  0.04|
| 345| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1051|  0.03|
| 346| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1055|  0.04|
| 347| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1032|  0.03|
| 348| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1019|  0.03|
| 349| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1057|  0.04|
| 350| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1044|  0.03|
| 351| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1011|  0.03|
| 352| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       993|  0.03|
| 353| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1015|  0.03|
| 354| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1030|  0.03|
| 355| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1009|  0.03|
| 356| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1004|  0.03|
| 357| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       971|  0.03|
| 358| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       980|  0.03|
| 359| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       979|  0.03|
| 360| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      1003|  0.03|
| 361| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       985|  0.03|
| 362| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       970|  0.03|
| 363| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       971|  0.03|
| 364| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       964|  0.03|
| 365| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       966|  0.03|
| 366| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       970|  0.03|
| 367| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       969|  0.03|
| 368| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       967|  0.03|
| 369| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       961|  0.03|
| 370| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       960|  0.03|
| 371| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       933|  0.03|
| 372| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       963|  0.03|
| 373| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       969|  0.03|
| 374| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       958|  0.03|
| 375| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       950|  0.03|
| 376| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       944|  0.03|
| 377| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       952|  0.03|
| 378| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       939|  0.03|
| 379| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       974|  0.03|
| 380| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       943|  0.03|
| 381| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       932|  0.03|
| 382| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       965|  0.03|
| 383| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       924|  0.03|
| 384| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       955|  0.03|
| 385| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       936|  0.03|
| 386| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       932|  0.03|
| 387| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       950|  0.03|
| 388| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       942|  0.03|
| 389| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       949|  0.03|
| 390| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       950|  0.03|
| 391| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       949|  0.03|
| 392| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       944|  0.03|
| 393| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       947|  0.03|
| 394| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       951|  0.03|
| 395| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       946|  0.03|
| 396| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       956|  0.03|
| 397| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       955|  0.03|
| 398| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       935|  0.03|
| 399| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       946|  0.03|
| 400| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       950|  0.03|
| 401| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       943|  0.03|
| 402| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       941|  0.03|
| 403| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       946|  0.03|
| 404| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       934|  0.03|
| 405| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       935|  0.03|
| 406| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       946|  0.03|
| 407| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       926|  0.03|
| 408| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       925|  0.03|
| 409| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       912|  0.03|
| 410| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       939|  0.03|
| 411| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       928|  0.03|
| 412| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       930|  0.03|
| 413| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       912|  0.03|
| 414| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       917|  0.03|
| 415| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       919|  0.03|
| 416| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       909|  0.03|
| 417| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       912|  0.03|
| 418| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       897|  0.03|
| 419| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       894|  0.03|
| 420| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       899|  0.03|
| 421| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       909|  0.03|
| 422| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       914|  0.03|
| 423| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       893|  0.03|
| 424| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       872|  0.03|
| 425| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       888|  0.03|
| 426| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       876|  0.03|
| 427| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       894|  0.03|
| 428| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       886|  0.03|
| 429| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       869|  0.03|
| 430| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       878|  0.03|
| 431| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       870|  0.03|
| 432| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       889|  0.03|
| 433| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       873|  0.03|
| 434| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       854|  0.03|
| 435| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       863|  0.03|
| 436| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       857|  0.03|
| 437| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       864|  0.03|
| 438| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       865|  0.03|
| 439| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       847|  0.03|
| 440| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       867|  0.03|
| 441| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       835|  0.03|
| 442| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       851|  0.03|
| 443| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       854|  0.03|
| 444| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       834|  0.03|
| 445| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       840|  0.03|
| 446| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       836|  0.03|
| 447| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       834|  0.03|
| 448| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       836|  0.03|
| 449| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       840|  0.03|
| 450| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       838|  0.03|
| 451| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       812|  0.03|
| 452| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       815|  0.03|
| 453| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       831|  0.03|
| 454| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       802|  0.03|
| 455| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       820|  0.03|
| 456| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       802|  0.03|
| 457| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       809|  0.03|
| 458| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       786|  0.03|
| 459| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       803|  0.03|
| 460| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       805|  0.03|
| 461| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       763|  0.03|
| 462| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       786|  0.03|
| 463| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       788|  0.03|
| 464| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       781|  0.03|
| 465| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 466| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       788|  0.03|
| 467| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       769|  0.03|
| 468| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 469| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       787|  0.03|
| 470| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       778|  0.03|
| 471| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       768|  0.03|
| 472| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       782|  0.03|
| 473| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       787|  0.03|
| 474| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 475| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       779|  0.03|
| 476| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       771|  0.03|
| 477| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       767|  0.03|
| 478| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       771|  0.03|
| 479| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       789|  0.03|
| 480| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       785|  0.03|
| 481| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       793|  0.03|
| 482| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 483| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       760|  0.03|
| 484| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       787|  0.03|
| 485| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       787|  0.03|
| 486| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 487| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       789|  0.03|
| 488| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 489| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       784|  0.03|
| 490| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       786|  0.03|
| 491| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       787|  0.03|
| 492| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       777|  0.03|
| 493| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       783|  0.03|
| 494| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       772|  0.03|
| 495| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       788|  0.03|
| 496| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       782|  0.03|
| 497| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       786|  0.03|
| 498| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       789|  0.03|
| 499| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       773|  0.03|
| 500| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       803|  0.03|
| 501| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       783|  0.03|
| 502| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       784|  0.03|
| 503| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       797|  0.03|
| 504| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       804|  0.03|
| 505| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       808|  0.03|
| 506| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 507| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       792|  0.03|
| 508| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       803|  0.03|
| 509| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       798|  0.03|
| 510| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       792|  0.03|
| 511| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       810|  0.03|
| 512| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 513| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       765|  0.03|
| 514| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 515| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       795|  0.03|
| 516| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       790|  0.03|
| 517| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       790|  0.03|
| 518| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       799|  0.03|
| 519| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       755|  0.03|
| 520| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       770|  0.03|
| 521| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       792|  0.03|
| 522| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       789|  0.03|
| 523| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       778|  0.03|
| 524| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       793|  0.03|
| 525| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       772|  0.03|
| 526| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       784|  0.03|
| 527| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       799|  0.03|
| 528| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       768|  0.03|
| 529| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       795|  0.03|
| 530| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       781|  0.03|
| 531| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       801|  0.03|
| 532| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       816|  0.03|
| 533| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       770|  0.03|
| 534| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       804|  0.03|
| 535| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       776|  0.03|
| 536| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       790|  0.03|
| 537| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       803|  0.03|
| 538| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       793|  0.03|
| 539| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       812|  0.03|
| 540| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       779|  0.03|
| 541| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       805|  0.03|
| 542| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       795|  0.03|
| 543| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       785|  0.03|
| 544| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       793|  0.03|
| 545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       784|  0.03|
| 546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       801|  0.03|
| 547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       781|  0.03|
| 548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       799|  0.03|
| 549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       792|  0.03|
| 550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       811|  0.03|
| 552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       800|  0.03|
| 553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       812|  0.03|
| 554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       773|  0.03|
| 555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       813|  0.03|
| 556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       782|  0.03|
| 557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       803|  0.03|
| 558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       788|  0.03|
| 559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       801|  0.03|
| 560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       817|  0.03|
| 561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       807|  0.03|
| 563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       774|  0.03|
| 564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       784|  0.03|
| 565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       779|  0.03|
| 566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       769|  0.03|
| 567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       813|  0.03|
| 568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       767|  0.03|
| 569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       767|  0.03|
| 570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       779|  0.03|
| 571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       774|  0.03|
| 572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       777|  0.03|
| 574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       762|  0.03|
| 575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       765|  0.03|
| 576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       775|  0.03|
| 577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       756|  0.03|
| 578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       770|  0.03|
| 579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       760|  0.03|
| 580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       768|  0.03|
| 581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       755|  0.03|
| 582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       739|  0.02|
| 583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       767|  0.03|
| 584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       741|  0.02|
| 585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       780|  0.03|
| 586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       744|  0.02|
| 587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       740|  0.02|
| 588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       752|  0.03|
| 589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       742|  0.02|
| 590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       759|  0.03|
| 591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       755|  0.03|
| 592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       734|  0.02|
| 593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       750|  0.02|
| 594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       742|  0.02|
| 595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       765|  0.03|
| 596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       735|  0.02|
| 597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       731|  0.02|
| 598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       742|  0.02|
| 599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       736|  0.02|
| 600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       745|  0.02|
| 601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       722|  0.02|
| 602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       738|  0.02|
| 603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       722|  0.02|
| 604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       728|  0.02|
| 605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       686|  0.02|
| 606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       738|  0.02|
| 607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       710|  0.02|
| 608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       708|  0.02|
| 609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       724|  0.02|
| 610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       724|  0.02|
| 611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       733|  0.02|
| 612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       701|  0.02|
