+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Thu Apr 16 19:10:06 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_facs in KEN2)                           |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
| 2223| . . . . . . . . . . . . . . . . . . . . . . . . . . |       157|  0.01|
| 2224| . . . . . . . . . . . . . . . . . . . . . . . . . . |       145|  0.01|
| 2225| . . . . . . . . . . . . . . . . . . . . . . . . . . |       158|  0.01|
| 2226| . . . . . . . . . . . . . . . . . . . . . . . . . . |       151|  0.01|
| 2227| . . . . . . . . . . . . . . . . . . . . . . . . . . |       154|  0.01|
| 2228| . . . . . . . . . . . . . . . . . . . . . . . . . . |       149|  0.01|
| 2229| . . . . . . . . . . . . . . . . . . . . . . . . . . |       157|  0.01|
| 2230| . . . . . . . . . . . . . . . . . . . . . . . . . . |       146|  0.01|
| 2231| . . . . . . . . . . . . . . . . . . . . . . . . . . |       151|  0.01|
| 2232| . . . . . . . . . . . . . . . . . . . . . . . . . . |       150|  0.01|
| 2233| . . . . . . . . . . . . . . . . . . . . . . . . . . |       152|  0.01|
| 2234| . . . . . . . . . . . . . . . . . . . . . . . . . . |       148|  0.01|
| 2235| . . . . . . . . . . . . . . . . . . . . . . . . . . |       154|  0.01|
| 2236| . . . . . . . . . . . . . . . . . . . . . . . . . . |       146|  0.01|
| 2237| . . . . . . . . . . . . . . . . . . . . . . . . . . |       149|  0.01|
| 2238| . . . . . . . . . . . . . . . . . . . . . . . . . . |       150|  0.01|
| 2239| . . . . . . . . . . . . . . . . . . . . . . . . . . |       147|  0.01|
| 2240| . . . . . . . . . . . . . . . . . . . . . . . . . . |       158|  0.01|
| 2241| . . . . . . . . . . . . . . . . . . . . . . . . . . |       151|  0.01|
| 2242| . . . . . . . . . . . . . . . . . . . . . . . . . . |       143|  0.01|
| 2243| . . . . . . . . . . . . . . . . . . . . . . . . . . |       141|  0.01|
| 2244| . . . . . . . . . . . . . . . . . . . . . . . . . . |       151|  0.01|
| 2245| . . . . . . . . . . . . . . . . . . . . . . . . . . |       154|  0.01|
| 2246| . . . . . . . . . . . . . . . . . . . . . . . . . . |       154|  0.01|
| 2247| . . . . . . . . . . . . . . . . . . . . . . . . . . |       144|  0.01|
| 2248| . . . . . . . . . . . . . . . . . . . . . . . . . . |       152|  0.01|
| 2249| . . . . . . . . . . . . . . . . . . . . . . . . . . |       138|  0.01|
| 2250| . . . . . . . . . . . . . . . . . . . . . . . . . . |       153|  0.01|
| 2251| . . . . . . . . . . . . . . . . . . . . . . . . . . |       154|  0.01|
| 2252| . . . . . . . . . . . . . . . . . . . . . . . . . . |       142|  0.01|
| 2253| . . . . . . . . . . . . . . . . . . . . . . . . . . |       153|  0.01|
| 2254| . . . . . . . . . . . . . . . . . . . . . . . . . . |       138|  0.01|
| 2255| . . . . . . . . . . . . . . . . . . . . . . . . . . |       152|  0.01|
| 2256| . . . . . . . . . . . . . . . . . . . . . . . . . . |       139|  0.01|
| 2257| . . . . . . . . . . . . . . . . . . . . . . . . . . |       141|  0.01|
| 2258| . . . . . . . . . . . . . . . . . . . . . . . . . . |       158|  0.01|
| 2259| . . . . . . . . . . . . . . . . . . . . . . . . . . |       137|  0.01|
| 2260| . . . . . . . . . . . . . . . . . . . . . . . . . . |       145|  0.01|
| 2261| . . . . . . . . . . . . . . . . . . . . . . . . . . |       142|  0.01|
| 2262| . . . . . . . . . . . . . . . . . . . . . . . . . . |       147|  0.01|
| 2263| . . . . . . . . . . . . . . . . . . . . . . . . . . |       141|  0.01|
| 2264| . . . . . . . . . . . . . . . . . . . . . . . . . . |       147|  0.01|
| 2265| . . . . . . . . . . . . . . . . . . . . . . . . . . |       147|  0.01|
| 2266| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2267| . . . . . . . . . . . . . . . . . . . . . . . . . . |       143|  0.01|
| 2268| . . . . . . . . . . . . . . . . . . . . . . . . . . |       140|  0.01|
| 2269| . . . . . . . . . . . . . . . . . . . . . . . . . . |       146|  0.01|
| 2270| . . . . . . . . . . . . . . . . . . . . . . . . . . |       147|  0.01|
| 2271| . . . . . . . . . . . . . . . . . . . . . . . . . . |       139|  0.01|
| 2272| . . . . . . . . . . . . . . . . . . . . . . . . . . |       137|  0.01|
| 2273| . . . . . . . . . . . . . . . . . . . . . . . . . . |       144|  0.01|
| 2274| . . . . . . . . . . . . . . . . . . . . . . . . . . |       145|  0.01|
| 2275| . . . . . . . . . . . . . . . . . . . . . . . . . . |       139|  0.01|
| 2276| . . . . . . . . . . . . . . . . . . . . . . . . . . |       138|  0.01|
| 2277| . . . . . . . . . . . . . . . . . . . . . . . . . . |       145|  0.01|
| 2278| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2279| . . . . . . . . . . . . . . . . . . . . . . . . . . |       144|  0.01|
| 2280| . . . . . . . . . . . . . . . . . . . . . . . . . . |       140|  0.01|
| 2281| . . . . . . . . . . . . . . . . . . . . . . . . . . |       145|  0.01|
| 2282| . . . . . . . . . . . . . . . . . . . . . . . . . . |       136|  0.01|
| 2283| . . . . . . . . . . . . . . . . . . . . . . . . . . |       137|  0.01|
| 2284| . . . . . . . . . . . . . . . . . . . . . . . . . . |       143|  0.01|
| 2285| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2286| . . . . . . . . . . . . . . . . . . . . . . . . . . |       147|  0.01|
| 2287| . . . . . . . . . . . . . . . . . . . . . . . . . . |       144|  0.01|
| 2288| . . . . . . . . . . . . . . . . . . . . . . . . . . |       132|  0.01|
| 2289| . . . . . . . . . . . . . . . . . . . . . . . . . . |       136|  0.01|
| 2290| . . . . . . . . . . . . . . . . . . . . . . . . . . |       144|  0.01|
| 2291| . . . . . . . . . . . . . . . . . . . . . . . . . . |       140|  0.01|
| 2292| . . . . . . . . . . . . . . . . . . . . . . . . . . |       132|  0.01|
| 2293| . . . . . . . . . . . . . . . . . . . . . . . . . . |       136|  0.01|
| 2294| . . . . . . . . . . . . . . . . . . . . . . . . . . |       139|  0.01|
| 2295| . . . . . . . . . . . . . . . . . . . . . . . . . . |       141|  0.01|
| 2296| . . . . . . . . . . . . . . . . . . . . . . . . . . |       136|  0.01|
| 2297| . . . . . . . . . . . . . . . . . . . . . . . . . . |       130|  0.01|
| 2298| . . . . . . . . . . . . . . . . . . . . . . . . . . |       139|  0.01|
| 2299| . . . . . . . . . . . . . . . . . . . . . . . . . . |       144|  0.01|
| 2300| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2301| . . . . . . . . . . . . . . . . . . . . . . . . . . |       135|  0.01|
| 2302| . . . . . . . . . . . . . . . . . . . . . . . . . . |       132|  0.01|
| 2303| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2304| . . . . . . . . . . . . . . . . . . . . . . . . . . |       141|  0.01|
| 2305| . . . . . . . . . . . . . . . . . . . . . . . . . . |       129|  0.01|
| 2306| . . . . . . . . . . . . . . . . . . . . . . . . . . |       137|  0.01|
| 2307| . . . . . . . . . . . . . . . . . . . . . . . . . . |       139|  0.01|
| 2308| . . . . . . . . . . . . . . . . . . . . . . . . . . |       123|  0.01|
| 2309| . . . . . . . . . . . . . . . . . . . . . . . . . . |       141|  0.01|
| 2310| . . . . . . . . . . . . . . . . . . . . . . . . . . |       130|  0.01|
| 2311| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2312| . . . . . . . . . . . . . . . . . . . . . . . . . . |       131|  0.01|
| 2313| . . . . . . . . . . . . . . . . . . . . . . . . . . |       132|  0.01|
| 2314| . . . . . . . . . . . . . . . . . . . . . . . . . . |       140|  0.01|
| 2315| . . . . . . . . . . . . . . . . . . . . . . . . . . |       129|  0.01|
| 2316| . . . . . . . . . . . . . . . . . . . . . . . . . . |       130|  0.01|
| 2317| . . . . . . . . . . . . . . . . . . . . . . . . . . |       130|  0.01|
| 2318| . . . . . . . . . . . . . . . . . . . . . . . . . . |       126|  0.01|
| 2319| . . . . . . . . . . . . . . . . . . . . . . . . . . |       137|  0.01|
| 2320| . . . . . . . . . . . . . . . . . . . . . . . . . . |       131|  0.01|
| 2321| . . . . . . . . . . . . . . . . . . . . . . . . . . |       132|  0.01|
| 2322| . . . . . . . . . . . . . . . . . . . . . . . . . . |       134|  0.01|
| 2323| . . . . . . . . . . . . . . . . . . . . . . . . . . |       121|  0.01|
| 2324| . . . . . . . . . . . . . . . . . . . . . . . . . . |       129|  0.01|
| 2325| . . . . . . . . . . . . . . . . . . . . . . . . . . |       133|  0.01|
| 2326| . . . . . . . . . . . . . . . . . . . . . . . . . . |       130|  0.01|
| 2327| . . . . . . . . . . . . . . . . . . . . . . . . . . |       129|  0.01|
| 2328| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2329| . . . . . . . . . . . . . . . . . . . . . . . . . . |       124|  0.01|
| 2330| . . . . . . . . . . . . . . . . . . . . . . . . . . |       131|  0.01|
| 2331| . . . . . . . . . . . . . . . . . . . . . . . . . . |       124|  0.01|
| 2332| . . . . . . . . . . . . . . . . . . . . . . . . . . |       130|  0.01|
| 2333| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2334| . . . . . . . . . . . . . . . . . . . . . . . . . . |       123|  0.01|
| 2335| . . . . . . . . . . . . . . . . . . . . . . . . . . |       126|  0.01|
| 2336| . . . . . . . . . . . . . . . . . . . . . . . . . . |       124|  0.01|
| 2337| . . . . . . . . . . . . . . . . . . . . . . . . . . |       120|  0.01|
| 2338| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2339| . . . . . . . . . . . . . . . . . . . . . . . . . . |       128|  0.01|
| 2340| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2341| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2342| . . . . . . . . . . . . . . . . . . . . . . . . . . |       128|  0.01|
| 2343| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2344| . . . . . . . . . . . . . . . . . . . . . . . . . . |       119|  0.01|
| 2345| . . . . . . . . . . . . . . . . . . . . . . . . . . |       120|  0.01|
| 2346| . . . . . . . . . . . . . . . . . . . . . . . . . . |       118|  0.01|
| 2347| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2348| . . . . . . . . . . . . . . . . . . . . . . . . . . |       119|  0.01|
| 2349| . . . . . . . . . . . . . . . . . . . . . . . . . . |       126|  0.01|
| 2350| . . . . . . . . . . . . . . . . . . . . . . . . . . |       120|  0.01|
| 2351| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2352| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2353| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2354| . . . . . . . . . . . . . . . . . . . . . . . . . . |       120|  0.01|
| 2355| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2356| . . . . . . . . . . . . . . . . . . . . . . . . . . |       128|  0.01|
| 2357| . . . . . . . . . . . . . . . . . . . . . . . . . . |       124|  0.01|
| 2358| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2359| . . . . . . . . . . . . . . . . . . . . . . . . . . |       120|  0.01|
| 2360| . . . . . . . . . . . . . . . . . . . . . . . . . . |       117|  0.01|
| 2361| . . . . . . . . . . . . . . . . . . . . . . . . . . |       120|  0.01|
| 2362| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2363| . . . . . . . . . . . . . . . . . . . . . . . . . . |       118|  0.01|
| 2364| . . . . . . . . . . . . . . . . . . . . . . . . . . |       126|  0.01|
| 2365| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2366| . . . . . . . . . . . . . . . . . . . . . . . . . . |       127|  0.01|
| 2367| . . . . . . . . . . . . . . . . . . . . . . . . . . |       114|  0.01|
| 2368| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2369| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2370| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2371| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2372| . . . . . . . . . . . . . . . . . . . . . . . . . . |       118|  0.01|
| 2373| . . . . . . . . . . . . . . . . . . . . . . . . . . |       121|  0.01|
| 2374| . . . . . . . . . . . . . . . . . . . . . . . . . . |       114|  0.01|
| 2375| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2376| . . . . . . . . . . . . . . . . . . . . . . . . . . |       114|  0.01|
| 2377| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2378| . . . . . . . . . . . . . . . . . . . . . . . . . . |       121|  0.01|
| 2379| . . . . . . . . . . . . . . . . . . . . . . . . . . |       118|  0.01|
| 2380| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2381| . . . . . . . . . . . . . . . . . . . . . . . . . . |       121|  0.01|
| 2382| . . . . . . . . . . . . . . . . . . . . . . . . . . |       121|  0.01|
| 2383| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2384| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2385| . . . . . . . . . . . . . . . . . . . . . . . . . . |       117|  0.01|
| 2386| . . . . . . . . . . . . . . . . . . . . . . . . . . |       119|  0.01|
| 2387| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2388| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2389| . . . . . . . . . . . . . . . . . . . . . . . . . . |       118|  0.01|
| 2390| . . . . . . . . . . . . . . . . . . . . . . . . . . |       119|  0.01|
| 2391| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2392| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2393| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2394| . . . . . . . . . . . . . . . . . . . . . . . . . . |       119|  0.01|
| 2395| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2396| . . . . . . . . . . . . . . . . . . . . . . . . . . |       121|  0.01|
| 2397| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2398| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2399| . . . . . . . . . . . . . . . . . . . . . . . . . . |       114|  0.01|
| 2400| . . . . . . . . . . . . . . . . . . . . . . . . . . |       114|  0.01|
| 2401| . . . . . . . . . . . . . . . . . . . . . . . . . . |       125|  0.01|
| 2402| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2403| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2404| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2405| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2406| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2407| . . . . . . . . . . . . . . . . . . . . . . . . . . |       117|  0.01|
| 2408| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2409| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2410| . . . . . . . . . . . . . . . . . . . . . . . . . . |       116|  0.01|
| 2411| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2412| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
| 2413| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2414| . . . . . . . . . . . . . . . . . . . . . . . . . . |       119|  0.01|
| 2415| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2416| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2417| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2418| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2419| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2420| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2421| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2422| . . . . . . . . . . . . . . . . . . . . . . . . . . |       117|  0.01|
| 2423| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2424| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2425| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2426| . . . . . . . . . . . . . . . . . . . . . . . . . . |       109|  0.01|
| 2427| . . . . . . . . . . . . . . . . . . . . . . . . . . |       117|  0.01|
| 2428| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2429| . . . . . . . . . . . . . . . . . . . . . . . . . . |       114|  0.01|
| 2430| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2431| . . . . . . . . . . . . . . . . . . . . . . . . . . |       117|  0.01|
| 2432| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2433| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2434| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2435| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2436| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2437| . . . . . . . . . . . . . . . . . . . . . . . . . . |       109|  0.01|
| 2438| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2439| . . . . . . . . . . . . . . . . . . . . . . . . . . |       122|  0.01|
| 2440| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2441| . . . . . . . . . . . . . . . . . . . . . . . . . . |       115|  0.01|
| 2442| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2443| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
| 2444| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2445| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2446| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2447| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2448| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2449| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2450| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2451| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2452| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2453| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2454| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2455| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2456| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2457| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2458| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2459| . . . . . . . . . . . . . . . . . . . . . . . . . . |       109|  0.01|
| 2460| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2461| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2462| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2463| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2464| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2465| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2466| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
| 2467| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2468| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2469| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2470| . . . . . . . . . . . . . . . . . . . . . . . . . . |       104|  0.01|
| 2471| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2472| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2473| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2474| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
| 2475| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2476| . . . . . . . . . . . . . . . . . . . . . . . . . . |       112|  0.01|
| 2477| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2478| . . . . . . . . . . . . . . . . . . . . . . . . . . |       113|  0.01|
| 2479| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2480| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2481| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2482| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2483| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2484| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2485| . . . . . . . . . . . . . . . . . . . . . . . . . . |       109|  0.01|
| 2486| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2487| . . . . . . . . . . . . . . . . . . . . . . . . . . |        97|  0.01|
| 2488| . . . . . . . . . . . . . . . . . . . . . . . . . . |       109|  0.01|
| 2489| . . . . . . . . . . . . . . . . . . . . . . . . . . |       104|  0.01|
| 2490| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
| 2491| . . . . . . . . . . . . . . . . . . . . . . . . . . |        98|  0.01|
| 2492| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2493| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2494| . . . . . . . . . . . . . . . . . . . . . . . . . . |       111|  0.01|
| 2495| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2496| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2497| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2498| . . . . . . . . . . . . . . . . . . . . . . . . . . |        98|  0.01|
| 2499| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2500| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2501| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2502| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2503| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2504| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2505| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2506| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2507| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2508| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2509| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2510| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2511| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2512| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2513| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2514| . . . . . . . . . . . . . . . . . . . . . . . . . . |       110|  0.01|
| 2515| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2516| . . . . . . . . . . . . . . . . . . . . . . . . . . |       104|  0.01|
| 2517| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2518| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2519| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2520| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2521| . . . . . . . . . . . . . . . . . . . . . . . . . . |       106|  0.01|
| 2522| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2523| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2524| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2525| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2526| . . . . . . . . . . . . . . . . . . . . . . . . . . |        96|  0.01|
| 2527| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2528| . . . . . . . . . . . . . . . . . . . . . . . . . . |       107|  0.01|
| 2529| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2530| . . . . . . . . . . . . . . . . . . . . . . . . . . |        98|  0.01|
| 2531| . . . . . . . . . . . . . . . . . . . . . . . . . . |        94|  0.01|
| 2532| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
| 2533| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2534| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2535| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2536| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2537| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2538| . . . . . . . . . . . . . . . . . . . . . . . . . . |        96|  0.01|
| 2539| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2540| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2541| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2542| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2543| . . . . . . . . . . . . . . . . . . . . . . . . . . |        96|  0.01|
| 2544| . . . . . . . . . . . . . . . . . . . . . . . . . . |       105|  0.01|
| 2545| . . . . . . . . . . . . . . . . . . . . . . . . . . |       101|  0.01|
| 2546| . . . . . . . . . . . . . . . . . . . . . . . . . . |       104|  0.01|
| 2547| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2548| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2549| . . . . . . . . . . . . . . . . . . . . . . . . . . |       103|  0.01|
| 2550| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2551| . . . . . . . . . . . . . . . . . . . . . . . . . . |       102|  0.01|
| 2552| . . . . . . . . . . . . . . . . . . . . . . . . . . |        99|  0.01|
| 2553| . . . . . . . . . . . . . . . . . . . . . . . . . . |       100|  0.01|
| 2554| . . . . . . . . . . . . . . . . . . . . . . . . . . |        98|  0.01|
| 2555| . . . . . . . . . . . . . . . . . . . . . . . . . . |       108|  0.01|
