+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: UPDATE_T4                                  Wed Jun 10 22:29:57 2020|
|-----------------------------------------------------------------------------|
|          north: 9903473.48523095    east: 1338069.53726927                  |
|REGION    south: 8684078.08687044    west:   74062.11213946                  |
|          res:       929.41722436    res:      929.41722436                  |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__tz_go_v2 in UPDATE_T4)                         |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
| 635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       670|  0.04|
| 636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       710|  0.05|
| 637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       617|  0.04|
| 638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       697|  0.05|
| 639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       689|  0.04|
| 640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       726|  0.05|
| 641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       630|  0.04|
| 642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       674|  0.04|
| 643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       632|  0.04|
| 644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       608|  0.04|
| 645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       624|  0.04|
| 646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       637|  0.04|
| 647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       606|  0.04|
| 648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       595|  0.04|
| 649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       657|  0.04|
| 650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       617|  0.04|
| 651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       598|  0.04|
| 652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       587|  0.04|
| 653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       595|  0.04|
| 654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       569|  0.04|
| 655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       583|  0.04|
| 656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       584|  0.04|
| 657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       554|  0.04|
| 658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       575|  0.04|
| 659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       549|  0.04|
| 660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       550|  0.04|
| 661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       536|  0.03|
| 662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       544|  0.04|
| 663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       545|  0.04|
| 664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       527|  0.03|
| 665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       544|  0.04|
| 666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       544|  0.04|
| 667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       523|  0.03|
| 668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       536|  0.03|
| 669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       525|  0.03|
| 670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       507|  0.03|
| 671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       456|  0.03|
| 672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       517|  0.03|
| 673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       505|  0.03|
| 674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       477|  0.03|
| 675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       511|  0.03|
| 676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       511|  0.03|
| 677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       460|  0.03|
| 678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       516|  0.03|
| 679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       460|  0.03|
| 680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       466|  0.03|
| 681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       459|  0.03|
| 682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       463|  0.03|
| 683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       457|  0.03|
| 684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       438|  0.03|
| 685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       465|  0.03|
| 686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       452|  0.03|
| 687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       453|  0.03|
| 688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       471|  0.03|
| 689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       420|  0.03|
| 690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       439|  0.03|
| 691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       465|  0.03|
| 692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       397|  0.03|
| 693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       453|  0.03|
| 694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       422|  0.03|
| 695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       434|  0.03|
| 696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       397|  0.03|
| 697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       412|  0.03|
| 698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       399|  0.03|
| 699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       454|  0.03|
| 700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       422|  0.03|
| 701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       399|  0.03|
| 702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       434|  0.03|
| 703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       422|  0.03|
| 704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       406|  0.03|
| 705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       378|  0.02|
| 706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       394|  0.03|
| 707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       422|  0.03|
| 708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       408|  0.03|
| 709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       422|  0.03|
| 710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       392|  0.03|
| 711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       377|  0.02|
| 712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       372|  0.02|
| 713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       396|  0.03|
| 714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       389|  0.03|
| 715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       364|  0.02|
| 716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       414|  0.03|
| 717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       348|  0.02|
| 718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       406|  0.03|
| 719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       352|  0.02|
| 720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       331|  0.02|
| 721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       367|  0.02|
| 722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       388|  0.03|
| 723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       338|  0.02|
| 724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       333|  0.02|
| 725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       372|  0.02|
| 726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       329|  0.02|
| 727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       347|  0.02|
| 728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       311|  0.02|
| 729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       336|  0.02|
| 730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       327|  0.02|
| 731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       322|  0.02|
| 732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       364|  0.02|
| 733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       351|  0.02|
| 734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       320|  0.02|
| 735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       327|  0.02|
| 736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       323|  0.02|
| 737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       295|  0.02|
| 738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       331|  0.02|
| 739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       288|  0.02|
| 740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       314|  0.02|
| 741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       320|  0.02|
| 742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       345|  0.02|
| 743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       295|  0.02|
| 744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       321|  0.02|
| 745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       308|  0.02|
| 746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       333|  0.02|
| 747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       281|  0.02|
| 748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       303|  0.02|
| 749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       301|  0.02|
| 750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       294|  0.02|
| 751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       298|  0.02|
| 752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       282|  0.02|
| 753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       308|  0.02|
| 754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       296|  0.02|
| 755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       304|  0.02|
| 756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       298|  0.02|
| 757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       303|  0.02|
| 758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       293|  0.02|
| 759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       281|  0.02|
| 760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       281|  0.02|
| 761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       306|  0.02|
| 762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       259|  0.02|
| 763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       301|  0.02|
| 764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       270|  0.02|
| 765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       298|  0.02|
| 766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       267|  0.02|
| 767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       282|  0.02|
| 768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       257|  0.02|
| 769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       285|  0.02|
| 770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       282|  0.02|
| 771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       259|  0.02|
| 772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       296|  0.02|
| 773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       253|  0.02|
| 774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       264|  0.02|
| 775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       254|  0.02|
| 776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       261|  0.02|
| 777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       276|  0.02|
| 778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       255|  0.02|
| 779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       248|  0.02|
| 780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       243|  0.02|
| 781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       269|  0.02|
| 782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       273|  0.02|
| 783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       246|  0.02|
| 784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       254|  0.02|
| 785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       231|  0.01|
| 786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       247|  0.02|
| 787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       242|  0.02|
| 788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       241|  0.02|
| 789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       258|  0.02|
| 790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       254|  0.02|
| 791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       266|  0.02|
| 792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       237|  0.02|
| 793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       235|  0.02|
| 794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       225|  0.01|
| 795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       231|  0.01|
| 796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       241|  0.02|
| 797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       247|  0.02|
| 798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       212|  0.01|
| 799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       246|  0.02|
| 800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       252|  0.02|
| 801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       217|  0.01|
| 802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       225|  0.01|
| 803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       244|  0.02|
| 804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       228|  0.01|
| 805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       247|  0.02|
| 806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       223|  0.01|
| 807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       204|  0.01|
| 808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       225|  0.01|
| 809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       233|  0.02|
| 810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       230|  0.01|
| 811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       208|  0.01|
| 812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       214|  0.01|
| 813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       200|  0.01|
| 814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       233|  0.02|
| 815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       215|  0.01|
| 816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       215|  0.01|
| 817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       200|  0.01|
| 818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       233|  0.02|
| 819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       204|  0.01|
| 820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       209|  0.01|
| 821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       205|  0.01|
| 822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       193|  0.01|
| 823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       191|  0.01|
| 824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       200|  0.01|
| 825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       212|  0.01|
| 826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       200|  0.01|
| 827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       207|  0.01|
| 828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       211|  0.01|
| 829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       193|  0.01|
| 830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       216|  0.01|
| 831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       205|  0.01|
| 832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       206|  0.01|
| 833| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       174|  0.01|
| 834| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       185|  0.01|
| 835| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       196|  0.01|
| 836| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       190|  0.01|
| 837| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       187|  0.01|
| 838| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       197|  0.01|
| 839| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       185|  0.01|
| 840| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       194|  0.01|
| 841| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       213|  0.01|
| 842| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       174|  0.01|
| 843| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       186|  0.01|
| 844| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       183|  0.01|
| 845| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       188|  0.01|
| 846| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       201|  0.01|
| 847| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       173|  0.01|
| 848| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       176|  0.01|
| 849| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       180|  0.01|
| 850| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       184|  0.01|
| 851| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       181|  0.01|
| 852| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       195|  0.01|
| 853| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       179|  0.01|
| 854| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       181|  0.01|
| 855| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       186|  0.01|
| 856| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       172|  0.01|
| 857| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       187|  0.01|
| 858| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       176|  0.01|
| 859| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       179|  0.01|
| 860| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       160|  0.01|
| 861| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       164|  0.01|
| 862| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       167|  0.01|
| 863| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       132|  0.01|
| 864| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       170|  0.01|
| 865| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       158|  0.01|
| 866| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       178|  0.01|
| 867| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       169|  0.01|
| 868| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       164|  0.01|
| 869| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       179|  0.01|
| 870| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       161|  0.01|
| 871| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       155|  0.01|
| 872| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       144|  0.01|
| 873| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       150|  0.01|
| 874| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       157|  0.01|
| 875| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       170|  0.01|
| 876| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       170|  0.01|
| 877| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.01|
| 878| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       169|  0.01|
| 879| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       162|  0.01|
| 880| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       146|  0.01|
| 881| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       145|  0.01|
| 882| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       145|  0.01|
| 883| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       173|  0.01|
| 884| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       134|  0.01|
| 885| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       168|  0.01|
| 886| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       158|  0.01|
| 887| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       142|  0.01|
| 888| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       144|  0.01|
| 889| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       164|  0.01|
| 890| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       137|  0.01|
| 891| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       145|  0.01|
| 892| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       144|  0.01|
| 893| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       142|  0.01|
| 894| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       153|  0.01|
| 895| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.01|
| 896| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       161|  0.01|
| 897| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       167|  0.01|
| 898| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       135|  0.01|
| 899| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.01|
| 900| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       136|  0.01|
| 901| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       152|  0.01|
| 902| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       146|  0.01|
| 903| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.01|
| 904| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       127|  0.01|
| 905| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       146|  0.01|
| 906| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       142|  0.01|
| 907| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       135|  0.01|
| 908| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       141|  0.01|
| 909| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       147|  0.01|
| 910| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       121|  0.01|
| 911| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       130|  0.01|
| 912| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       153|  0.01|
| 913| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       146|  0.01|
| 914| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       131|  0.01|
| 915| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       134|  0.01|
| 916| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       136|  0.01|
| 917| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       144|  0.01|
| 918| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       126|  0.01|
| 919| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       139|  0.01|
| 920| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.01|
| 921| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       127|  0.01|
| 922| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       143|  0.01|
| 923| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       136|  0.01|
| 924| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       130|  0.01|
| 925| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       120|  0.01|
| 926| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       136|  0.01|
| 927| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       140|  0.01|
| 928| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       134|  0.01|
| 929| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       130|  0.01|
| 930| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       118|  0.01|
| 931| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       125|  0.01|
| 932| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       137|  0.01|
| 933| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       132|  0.01|
| 934| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       134|  0.01|
| 935| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       121|  0.01|
| 936| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       139|  0.01|
| 937| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       120|  0.01|
| 938| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       133|  0.01|
| 939| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       124|  0.01|
| 940| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       124|  0.01|
| 941| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       140|  0.01|
| 942| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       130|  0.01|
| 943| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       105|  0.01|
| 944| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       133|  0.01|
| 945| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       134|  0.01|
| 946| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       120|  0.01|
| 947| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       111|  0.01|
| 948| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       122|  0.01|
| 949| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       114|  0.01|
| 950| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       107|  0.01|
| 951| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       110|  0.01|
| 952| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       114|  0.01|
| 953| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       118|  0.01|
| 954| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        96|  0.01|
| 955| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       114|  0.01|
| 956| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       121|  0.01|
| 957| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       115|  0.01|
| 958| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       108|  0.01|
| 959| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       108|  0.01|
| 960| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       108|  0.01|
| 961| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       109|  0.01|
| 962| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       130|  0.01|
| 963| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        92|  0.01|
| 964| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        93|  0.01|
| 965| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       105|  0.01|
| 966| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       118|  0.01|
| 967| . . . . . . . . . . . . . . . . . . . . . . . . . . .|       113|  0.01|
